epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.14453125,2.5069873332977295,0.001,0.12890625,2.2962770462036133
1,0.20703125,2.1625661849975586,0.0005,0.08984375,2.3077874183654785
